novel_review_id,raw_language_scope,title,description,proposed_tag_count,proposed_tags
nrv_e845e2f5372c5714c534affb,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",奉旨二嫁:嫡女醫妃,"一朝穿越,醫毒雙絕的頂級僱傭兵竟成廢柴癡女醜八怪.
兩番設計,她被狼心狗肺的未婚夫夥同惡女踹進深淵.
被逼至集癱瘓,中毒,內傷,腦疾於一身的墨蒼雲的洞房,邪王冷笑,「想怎麼死?」
她手捏喜帕銀針,緩緩而笑,「王爺想怎麼活?」
*
「不好了!王妃要拆皇家寺院了!」
「累到王妃怎麼辦?去,幫她拆!」
「主子!不好了!王妃要闖宮中禁地!」
「去,把禁地開啟,讓王妃隨意參觀!」
「主子!不好了!王妃要揍皇上!」
「去,攔著大內密探,讓王妃揍得開心點!」
眾人憂心忡忡:「主子,這樣真的好嗎?」
",1,ct-v1-time-travel|time-travel|穿越|穿越
nrv_e90f5925253f3fecfb526355,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""4\""]"",[""string"",""西语""]]",Amor Verdadero Tardío,"Sofía Herrera llevaba tres años en la hacienda del Capitán Alejandro Vargas, tres años intentando que ese hombre frío y distante la mirara.

Él, su supuesto ""disciplinador"", solo la veía como la hija rebelde que debía ser domada, ignorando sus sentimientos más profundos.

La última gota que colmó el vaso llegó una noche.

Ver a su hermanastra Lucía salir de la oficina de Alejandro, con el pelo revuelto y los labios hinchados, fue la prueba definitiva de su fracaso, un puñal directo a mi corazón.

A partir de ese instante, las humillaciones se sucedieron sin tregua.

Fui acusada de indecencia por usar su baño, y él me castigó con severidad, mientras a Lucía la trataba con ternura.

Luego, durante la fiesta patronal, una serpiente nos mordió a ambas, pero Alejandro no dudó en dar el único antídoto a Lucía, que apenas tenía un rasguño, dejándome a las puertas de la muerte.

Y como si no bastara, Lucía quemó la única fotografía de mi madre, la última conexión que tenía con ella, y Alejandro, ciego ante su manipulación, me dejó bajo la tormenta, exigiendo disculpas.

¿Cómo podía ser tan ciego?

¿No veía Alejandro la falsedad y los celos de Lucía, quien siempre lograba arrebatarme todo, desde la atención de mi padre hasta la posibilidad de su afecto?

La humillación era insoportable, el sentimiento de ser un estorbo, abrumador.

Fue entonces cuando tomé la decisión más drástica de mi vida.

Con voz firme, llamé a mi padre.

""He decidido casarme con un ranchero de pueblo.""

Pedí una cuantiosa dote, no para mi boda, sino para no volver a molestarles nunca más.

Estaba lista para un futuro incierto, con un desconocido, solo para escapar de aquella agonía.",1,ct-v1-happy-ending|happy-ending|圆满结局|He
nrv_e9689e8d94063d24e08277b9,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""6\""]"",[""string"",""法语""]]",Brûler son monde de mensonges,"Mon mari, Dax, était froid et distant, obsédé par son ex, Frida. Sa négligence m'a coûté notre premier enfant. Puis, les manigances de Frida m'ont coûté le poste de mes rêves.

Quand je suis retombée enceinte, Dax m'a abandonnée en pleine agonie pour se précipiter au chevet de Frida pour une égratignure insignifiante. Cette fois, je n'ai pas seulement perdu le bébé, j'ai failli mourir.

Il ne m'a même pas rendu visite à l'hôpital. À la place, il a été photographié en train de réconforter Frida, son « unique grand amour ».

Sa mère a finalement révélé la vérité : la loyauté de Dax provenait d'un souvenir d'enfance déformé. Il croyait avoir sauvé Frida d'un événement traumatisant, une dette qu'il se sentait obligé de lui payer à vie.

Mais alors que j'étais brisée, un de mes propres souvenirs a refait surface. Un entrepôt sombre. Un garçon bienveillant qui m'a sauvée. Une promesse murmurée. Ce n'était pas Dax. Toute sa dévotion pour Frida était bâtie sur un mensonge.

Maintenant, il se tient sur le pas de ma porte en Argentine, suppliant pour une seconde chance après que j'ai demandé le divorce. Il ne sait pas que je connais son secret. Et je suis sur le point de réduire son monde en cendres.",1,ct-v1-divorce|divorce|离婚|divorce
nrv_e9f2600874c77ba95c0c6a2d,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""4\""]"",[""string"",""西语""]]","Él la salvó, yo perdí a nuestro hijo","Durante tres años, llevé un registro secreto de los pecados de mi esposo.

Un sistema de puntos para decidir exactamente cuándo dejaría a Damián Garza, el despiadado Segundo al Mando del Consorcio de Monterrey.

Creí que la gota que derramaría el vaso sería que olvidara nuestra cena de aniversario para consolar a su ""amiga de la infancia"", Adriana.

Estaba equivocada.

El verdadero punto de quiebre llegó cuando el techo del restaurante se derrumbó.

En esa fracción de segundo, Damián no me miró. Se lanzó a su derecha, protegiendo a Adriana con su cuerpo, dejándome a mí para ser aplastada bajo un candelabro de cristal de media tonelada.

Desperté en una habitación de hospital estéril con una pierna destrozada y un vientre vacío.

El doctor, pálido y tembloroso, me dijo que mi feto de ocho semanas no había sobrevivido al trauma y la pérdida de sangre.

—Tratamos de conseguir las reservas de O negativo —tartamudeó, negándose a mirarme a los ojos—. Pero el Dr. Garza nos ordenó retenerlas. Dijo que la señorita Villarreal podría entrar en shock por sus heridas.

—¿Qué heridas? —susurré.

—Una cortada en el dedo —admitió el doctor—. Y ansiedad.

Dejó que nuestro hijo no nacido muriera para guardar las reservas de sangre para el rasguño insignificante de su amante.

Damián finalmente entró en mi habitación horas después, oliendo al perfume de Adriana, esperando que yo fuera la esposa obediente y silenciosa que entendía su ""deber"".

En lugar de eso, tomé mi pluma y escribí la última entrada en mi libreta de cuero negro.

*Menos cinco puntos. Mató a nuestro hijo.*

*Puntuación Total: Cero.*

No grité. No lloré.

Simplemente firmé los papeles del divorcio, llamé a mi equipo de extracción y desaparecí en la lluvia antes de que él pudiera darse la vuelta.",1,ct-v1-doctor|doctor|医生|doctor
nrv_ea1162ef6352625c1ba3bd3c,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""3\""]"",[""string"",""英语""]]","Beyond Her Lies, My True Destiny","The scholarship trophy, the culmination of years of relentless effort, was almost in my grasp.

Then the world tipped sideways, and Madison' s tear-streaked face appeared, her trembling finger pointing directly at me.

""She cheated,"" her voice echoed, accusing me of plagiarism in front of the entire faculty and student body.

That was the final blow in the ruthless campaign Madison, my seemingly innocent roommate, had waged against me ever since we moved in.

She' d subtly undermined my grades, isolated me from friends with ""worried"" lies about my sanity, and now, she' d orchestrated the destruction of my future.

Expelled, my name dragged through the mud, the shame a suffocating weight-I ended it all on a cold, rainy night, unable to bear the torment.

But then, a sharp poke jolted me awake.

""Chloe? Are you awake?"" Madison stood over me, holding a textbook, wearing that same vacant, innocent look I once fell for.

Professor Miller' s class. This was it. The very beginning of her calculated destruction.

Rage, pure and blinding, surged through me.

I snatched the textbook from her, tossed it, and pulled the covers over my head, my voice flat, ""Figure it out yourself.""

The silence that followed was deafening. She was confused.

I had a second chance. And this time, I wasn't just going to survive. I was going to make Madison pay for every single tear.",1,ct-v1-student|student|学生|student
nrv_ea79806ef4fdefba508803bf,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""3\""]"",[""string"",""英语""]]",When Family Turns To Cruelty,"The last thing I remember was the gnawing hunger, locked in the shed by my parents who believed my adopted sister' s outrageous lie.

""I'm a time-traveler!"" Britney had shrieked, claiming I'd ruined our family in a past life and killed them.

My own parents, without a single question, bought her story, seeing her as a savior and me, their biological child, as a monster.

They bound me, broke my limbs, and left me for dead in our dark, dank basement, all to ensure Britney got everything I had worked for.

How could they be so blind, so cruel, so willing to believe a fantasy over their own daughter?

Then, I opened my eyes to sunlight, my body whole, only to hear Britney' s cheerful voice from downstairs, alive, on the very day she claimed to be a time-traveler.",2,ct-v1-fantasy|fantasy|奇幻|fantasy ;; ct-v1-tragic-ending|tragic-ending|悲剧结局|be
nrv_eb05c2506f31ce1939049116,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",探险之寻找萤异草,"      首先介绍一下小说里的主人公吧　何澈-一名大学生，一个没事的时候玩玩游戏　打打篮球的大一新生。
     十五年前的一别，已经从曾经流着鼻涕的小鬼长成了如今帅气的大男孩。
     十五年前的一别，你还是那个有点害羞却十分要强的女孩，你知道吗？你的笑容一直给我似曾相识的味道。
     谢谢我们的相遇。谢谢心中一直不曾抹去的温柔。以后的时光，我希望我们可以一起从容的走下去。
     在以后的探险中，一起冲过无数磨难，甚至经历生死，终于想起来你是谁。原来我们早就见过，原来不是后会无期，原来并不是等不到你。
     宫洋-与何澈同宿舍的游戏迷…他们被迫无奈参加了一次探险，却不知道自己已深陷无数麻烦与艰险之中。
     欧阳一一，骨灰级的电脑高手，在以后的文章中，大家就可以看到人家是怎么玩电脑的。。。
     深入丛林、翻越大山、进入不见底的海洋只为探寻一个古老的传说……",1,ct-v1-student|student|学生|学生
nrv_eb5459d93df0c78f4ea2e577,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""3\""]"",[""string"",""英语""]]",My Nasty Ex-girlfriend ,"Ethan is a businessman with a secret. His calm life gets shaken up when his ex, Madison, shows up out of the blue. She has surprising news: she's pregnant and has been caught up in a mess created by a guy named Aaron. Aaron is mean and greedy, and he has been pulling the strings in both their lives.

When Ethan finds out about Aaron's lies and shady dealings, he decides it's time to fight back. As Ethan digs deeper, it becomes clear that Aaron won't back down easily. He starts making threats, making things even scarier for Ethan and Madison.

With danger closing in, Ethan and Madison have no choice but to team up. They have to tackle lies and old hurts while trying to stay safe. As they work together, feelings that they thought were gone start bubbling up again. But trust is hard to find.

As the plot thickens, Ethan and Madison's battle against Aaron heats up. They face unexpected twists and confront their pasts. They must figure out if they can truly break free from Aaron or if the scars from their past will keep them trapped. Their fight isn't just about stopping Aaron; it's about taking control of their lives and their future.
",2,ct-v1-happy-ending|happy-ending|圆满结局|he ;; ct-v1-pregnancy|pregnancy|孕期|pregnant
nrv_eb95d876bd678c1cba165e9e,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",我，妖神，万物之主,"身具圣眼却被算计挖取，传承人皇血脉仍沦为宗门弃徒。
且看一介废柴如何逆天而行，踏天庭逗九天玄女，乱魔界镇压至尊女王；笑主十道轮回，亲掌诸天沉浮。",1,ct-v1-xianxia|xianxia|仙侠修真|宗门
nrv_ebbf73b502b976202bab2f75,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""3\""]"",[""string"",""英语""]]",The Reverberator,"The reading-room of the Hotel de l&rsquo;Univers et de Cheltenham was none too ample, and had seemed to Mr. Dosson from the first to consist principally of a highly-polished floor on the bareness of which it was easy for a relaxed elderly American to slip. It was composed further, to his perception, of a table with a green velvet cloth, of a fireplac&#101; with a great deal of fringe and no fire, of a window with a great deal of curtain and no light, and of the Figaro, which he couldn&rsquo;t read, and the New York Herald, which he had already read.",1,ct-v1-happy-ending|happy-ending|圆满结局|he
nrv_ebe9c53345b3c13f4b3e8c8d,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""3\""]"",[""string"",""英语""]]",The Scarlet Letter,"Delve into The Scarlet Letter, Nathaniel Hawthorne's meditation on human alienation and its effect on the soul in this story set in seventeenth-century Massachusetts and be dazzled by literature.

In Nathaniel Hawthorne's dark novel, The Scarlet Letter, a single sinful act ruins the lives of three people. None more so than Hester Prynne, a young, beautiful, and dignified woman, who conceived a child out of wedlock and receives the public punishment of having to always wear a scarlet ""A"" on her clothing.

She refuses to reveal the father of her child, which could lighten her sentence. Her husband, the aptly-named Roger Chillingworth, who Hester thought had died in a shipwreck but was actually being held captive by Native Americans, arrives at the exact moment of her deepest public shaming and vows to get revenge. Her lover, Arthur Dimmesdale, remains safely unidentified, but is wracked with guilt.

Though originally published in 1850, the story is set in seventeenth-century Massachusetts among Hawthorne's Puritan ancestors. In The Scarlet Letter, he created a story that highlighted both their weaknesses and their strengths. His knowledge of their beliefs and his admiration for their way of life was balanced by his concerns about their rigid and oppressive rules.

Complete and unabridged, this elegantly designed, clothbound edition features an elastic closure and a new introduction by Mike Lee Davis.",3,ct-v1-revenge|revenge|复仇|revenge ;; ct-v1-tragic-ending|tragic-ending|悲剧结局|be ;; ct-v1-happy-ending|happy-ending|圆满结局|he
